# source_id             ra                   dec                    File                       
  5176530709556833792   37.63607732820624    -8.244357277999189     spec-0454-51908-0592.fits  
  5176530709556833792   37.63607732820624    -8.244357277999189     spec-2047-53732-0495.fits  
  127338152465093248    37.83006931997098    26.79095285573909      spec-2399-53764-0421.fits  
  5177405955172306304   38.79388504888723    -7.708164573053959     spec-0455-51909-0421.fits  
  5178668190225813504   38.88588054503462    -6.577169653689391     spec-4399-55811-0306.fits  
  127116566512589824    40.84680479264169    27.845947042236624     spec-2444-54082-0028.fits  
  140274868838313856    43.26560141603499    35.12700105404477      spec-2398-53768-0432.fits  
  140274868838313856    43.26560141603499    35.12700105404477      spec-7254-56625-0674.fits  
  140284145968113408    43.68449356372139    35.18370591390241      spec-2398-53768-0552.fits  
  136873602632086656    44.52949739364835    33.36746297136918      spec-2398-53768-0038.fits  
  136873602632086656    44.52949739364835    33.36746297136918      spec-7254-56625-0046.fits  
  142340610669960064    45.28008822168947    37.85575815221784      spec-2443-54082-0382.fits  
  142334632074840576    45.480961347102905   37.909685531469556     spec-2443-54082-0421.fits  
  142086971376178688    45.54817767275821    37.18596931163057      spec-2441-54065-0188.fits  
  142744234516819840    46.03474533641649    38.38579624936519      spec-2443-54082-0479.fits  
  142506121529015552    46.25951183947831    37.79642042291097      spec-2443-54082-0490.fits  
  142548697540212352    46.53314977013472    38.3932480367124       spec-2441-54065-0531.fits  
  5179862603450601088   46.935638346468664   -7.520963516078042     spec-0458-51929-0627.fits  
  139566718927185408    47.24951035835975    38.017811682197234     spec-2441-54065-0598.fits  
  239613206084198016    48.20032608251917    41.736683688802586     spec-2417-53766-0428.fits  
  5169891544815301248   50.227909146217215   -6.104478911594262     spec-0460-51924-0362.fits  
  3244525673877070976   56.65992429406385    -5.733336895483728     spec-2050-53401-0620.fits  
  36876009385300352     57.092837839349095   11.55092659635157      spec-2679-54368-0417.fits  
  3302502234815943296   57.996538050187354   9.640187374357671      spec-2679-54368-0014.fits  
  150218508402721152    63.84033294612118    25.377547863555577     spec-1254-52972-0170.fits  
  150610660393771648    63.900252643826526   25.64917565551334      spec-1254-52972-0163.fits  
  3284890287624738432   64.30380537048957    5.264441928914374      spec-2826-54389-0275.fits  
  3298924660200067968   65.16360538442936    7.606983026753391      spec-2826-54389-0550.fits  
  150480505705334784    65.27733285468682    25.782037111539427     spec-1254-52972-0590.fits  
  150480505705334784    65.27733285468682    25.782037111539427     spec-1255-52962-0319.fits  
  3200262252024505856   70.21652689439796    -5.504959520627109     spec-2942-54521-0342.fits  
  3200311420810182144   70.21786985555195    -5.421223913684096     spec-2942-54521-0343.fits  
  3293874500215237248   70.45468833217043    10.13934254699272      spec-2673-54096-0251.fits  
  3200459687377584000   71.17180771245059    -5.460458780181415     spec-2942-54521-0482.fits  
  3200484800050273920   71.71363474740149    -5.086312939321493     spec-2942-54521-0530.fits  
  3230180410093621632   71.71687294183762    0.8823662558023043     spec-0797-52263-0403.fits  
  3188401991894285440   72.58230338118184    -5.521174818513633     spec-2942-54521-0639.fits  
  3212596298589400832   73.92811610195784    -4.413650895524784     spec-3209-54906-0285.fits  
  287421547911885440    81.43723971294986    63.12387211465319      spec-2300-53682-0363.fits  
  287339668661084672    82.78494362192988    63.519023842335606     spec-2302-53709-0455.fits  
  287317953300908672    83.02436605490607    63.221437956148506     spec-2300-53682-0448.fits  
  3220882355654280064   83.26621852950997    0.24998427622543778    spec-2072-53430-0476.fits  
  570449138123661696    85.18021006137872    83.95745088972475      spec-2548-54152-0472.fits  
  286543798332392320    85.57206755687537    62.06402615643293      spec-2300-53682-0631.fits  
  557304167371416960    86.14489997993401    82.23702114888277      spec-2548-54152-0250.fits  
  557308909015358464    86.31867958394187    82.33383145620023      spec-2540-54110-0300.fits  
  557301216730452864    89.53682490373306    82.37179222712524      spec-2540-54110-0126.fits  
  286805069782394112    89.9596896652914     63.96876359415467      spec-2299-53711-0314.fits  
  1008543468830111744   91.81553192625687    64.50208625201061      spec-2299-53711-0479.fits  
  1143749073667258240   93.88867430850787    83.0195244986856       spec-2540-54110-0159.fits  
  943872565705138304    100.32677924189764   37.24942609812042      spec-2700-54417-0182.fits  
  943819308110646144    100.6217949315696    37.07028937152485      spec-2682-54401-0185.fits  
  3386613633097541632   101.86228504161102   29.31588194366154      spec-2694-54199-0431.fits  
  944390774983674496    102.3171561253874    38.57214846799692      spec-2682-54401-0569.fits  
  3385577927501748352   102.54371954851455   28.46240635164392      spec-2694-54199-0484.fits  
  944205747793275904    102.68461127042502   38.5260453569628       spec-2682-54401-0601.fits  
  3385442588787812096   102.7380068714784    27.393153868133968     spec-2676-54179-0064.fits  
  887586156003183744    102.88891308892217   28.739813550115876     spec-2694-54199-0528.fits  
  887620515740571264    103.21600379147768   29.006451484083723     spec-2676-54179-0632.fits  
  947812871781366912    106.02967149478195   40.328307049640394     spec-2943-54502-0327.fits  
  947493940394582784    107.38611776388811   39.45839482262353      spec-2943-54502-0514.fits  
  946638971320955520    107.99656742838933   38.4795616024625       spec-2943-54502-0050.fits  
  948386297158860416    108.60051150202646   40.27940947902849      spec-2943-54502-0605.fits  
  948306376408189824    109.18580047495067   39.969160728269486     spec-3655-55240-0512.fits  
  948264290024452224    110.5054958938943    40.5361659792353       spec-3656-55241-0356.fits  
  886044606339835136    110.6886190980053    30.875949128210298     spec-2695-54409-0162.fits  
  885963418573729792    110.96443872322261   30.3212398497649       spec-2677-54180-0092.fits  
  899658003401201536    111.54599254027003   38.06737481320817      spec-2946-54506-0504.fits  
  948799026336534784    111.56119789467415   41.963597516762576     spec-3658-55205-0556.fits  
  948799026336534784    111.56119789467415   41.963597516762576     spec-5941-56193-0542.fits  
  3169452428683647360   111.64078983968687   16.21815603371935      spec-2713-54400-0345.fits  
  973652013509753600    111.86003679345505   44.81027867557905      spec-1866-53314-0295.fits  
  948767385313600128    112.10301833050993   41.83157335074628      spec-2683-54153-0334.fits  
  948767385313600128    112.10301833050993   41.83157335074628      spec-3658-55205-0602.fits  
  948767385313600128    112.10301833050993   41.83157335074628      spec-5941-56193-0598.fits  
  900637290303727232    112.60582256736893   41.031605263764575     spec-1734-53034-0374.fits  
  900637290303727232    112.60582256736893   41.031605263764575     spec-2701-54154-0432.fits  
  872322087046515840    113.08391753107672   27.06902917763014      spec-4456-55537-0452.fits  
  3168456026333618816   113.10763423712149   15.624897696370619     spec-2713-54400-0172.fits  
  898514854904667904    113.16018297937379   36.38067752814886      spec-0431-51877-0133.fits  
  898514854904667904    113.16018297937379   36.38067752814886      spec-2073-53728-0513.fits  
  1089763735641784832   113.25623971034733   65.5662475960952       spec-2944-54523-0303.fits  
  898625493262383104    113.356736413582     36.882689851911984     spec-2053-53446-0591.fits  
  898625493262383104    113.356736413582     36.882689851911984     spec-3662-55182-0614.fits  
  3168540211988309760   113.51758655111213   16.000562368593062     spec-2713-54400-0555.fits  
  865485804780959104    114.19317346626167   22.02109840317444      spec-2079-53379-0372.fits  
  872072016870129024    114.30114450142949   26.706861156831806     spec-0888-52339-0085.fits  
  923619905118724992    114.31287711062532   40.45196999426161      spec-2701-54154-0077.fits  
  975617386248647680    114.42295407203225   47.0725211710672       spec-1867-53317-0457.fits  
  975617386248647680    114.42295407203225   47.0725211710672       spec-3665-55247-0394.fits  
  975698234712362496    114.44834056228345   47.420825661890554     spec-3665-55247-0656.fits  
  899302139591216128    114.48523223238473   39.1314648954636       spec-3664-55245-0334.fits  
  923332863865099008    114.76690034593165   39.51441930343753      spec-0432-51884-0131.fits  
  923332863865099008    114.76690034593165   39.51441930343753      spec-3664-55245-0266.fits  
  867233444154245504    114.80239078909246   22.88654280997013      spec-2078-53378-0457.fits  
  867233444154245504    114.80239078909246   22.88654280997013      spec-4470-55587-0380.fits  
  878304353717948160    114.85355714134177   28.122978088359133     spec-4456-55537-0880.fits  
  867462447513567744    115.00796186070754   24.024247459119955     spec-0857-52314-0163.fits  
  878533842411006464    115.04378319666242   28.6891295232519       spec-0888-52339-0527.fits  
  878533842411006464    115.04378319666242   28.6891295232519       spec-4452-55536-0520.fits  
  1095589154404278400   115.09930401191004   65.57183896806157      spec-2944-54523-0192.fits  
  3165813590653493760   115.1046847517322    15.865286291523224     spec-4497-55564-0572.fits  
  867493439997243648    115.10730809863247   24.29448014473555      spec-0857-52314-0173.fits  
  867366278902729728    115.27331976753939   23.38198450056327      spec-0857-52314-0048.fits  
  867366278902729728    115.27331976753939   23.38198450056327      spec-4470-55587-0275.fits  
  866974474805293056    115.28449169226505   22.50671661967258      spec-2079-53379-0564.fits  
  894196660426117760    115.55884369480412   34.216794649200594     spec-0542-51993-0226.fits  
  894196660426117760    115.55884369480412   34.216794649200594     spec-4443-55539-0788.fits  
  927280518628727936    116.20330330658386   45.98797775546292      spec-3663-55176-0998.fits  
  927280518628727936    116.20330330658386   45.98797775546292      spec-5943-56218-0994.fits  
  1095780301926467328   116.21960975614375   67.06333365476827      spec-2944-54523-0447.fits  
  894631933888407296    116.32314032182369   35.19768335366878      spec-0542-51993-0463.fits  
  894631933888407296    116.32314032182369   35.19768335366878      spec-4440-55539-1000.fits  
  895863215112127616    116.39235688642768   37.455158618307976     spec-0433-51873-0133.fits  
  867120671195412992    116.39482505463756   23.116558859007984     spec-0927-52559-0077.fits  
  867120671195412992    116.39482505463756   23.116558859007984     spec-0927-52577-0079.fits  
  867583599950832384    116.42091915137988   23.895989539171474     spec-4470-55587-0971.fits  
  927262930739169792    116.47517725789655   45.80476822070456      spec-1737-53055-0233.fits  
  1148897085890918528   116.49798202986577   83.456915906661        spec-2549-54523-0357.fits  
  1095556375213684992   116.55281650005146   65.70210351839995      spec-2944-54523-0144.fits  
  920284807177472896    116.83581840910865   38.81960895473413      spec-0433-51873-0494.fits  
  920284807177472896    116.83581840910865   38.81960895473413      spec-3670-55480-0274.fits  
  3164411266652542848   117.01520805638337   14.099634450510491     spec-4502-55569-0618.fits  
  927227948229851392    117.21697457190228   45.81769874524916      spec-1737-53055-0169.fits  
  927227948229851392    117.21697457190228   45.81769874524916      spec-3673-55178-0190.fits  
  927227948229851392    117.21697457190228   45.81769874524916      spec-3678-55208-0530.fits  
  3152369346586103680   117.22526117523849   13.635239774847575     spec-4502-55569-0346.fits  
  3152255890729006848   117.26185115487115   12.803114958352952     spec-4502-55569-0322.fits  
  3164515788976023680   117.39808711972965   14.375705373032783     spec-4502-55569-0721.fits  
  934321722374046848    117.55446511622701   49.795347996344105     spec-3668-55478-0952.fits  
  674609688549903104    117.59098246564562   22.00918564035204      spec-1203-52669-0022.fits  
  674609688549903104    117.59098246564562   22.00918564035204      spec-2916-54507-0214.fits  
  3164600008992468992   117.72200281514928   14.804156436003005     spec-2080-53350-0205.fits  
  3164600008992468992   117.72200281514928   14.804156436003005     spec-4495-55566-0367.fits  
  671779339461353344    117.8384578473855    19.340750755443633     spec-1582-52939-0544.fits  
  671779339461353344    117.8384578473855    19.340750755443633     spec-4490-55629-0584.fits  
  3148758039302713984   117.89252762778807   9.4318717627356        spec-2940-54508-0260.fits  
  675103712867751168    117.97145834438834   22.991287153579485     spec-1264-52707-0321.fits  
  882675840151269888    117.98991334729364   35.10222784583018      spec-0756-52237-0433.fits  
  882675840151269888    117.98991334729364   35.10222784583018      spec-0756-52577-0415.fits  
  926183961938524160    118.37258572904372   44.72029696873244      spec-0436-51883-0236.fits  
  926183961938524160    118.37258572904372   44.72029696873244      spec-3671-55483-0014.fits  
  934015405306108544    118.5385776584078    48.84947428860085      spec-1779-53089-0395.fits  
  934015405306108544    118.5385776584078    48.84947428860085      spec-3684-55246-0520.fits  
  681476310463446528    118.61025968410667   24.372488773020564     spec-1204-52669-0422.fits  
  681476310463446528    118.61025968410667   24.372488773020564     spec-2916-54507-0562.fits  
  681476310463446528    118.61025968410667   24.372488773020564     spec-4466-55857-0854.fits  
  3147206692815926528   118.79709940402016   9.552551660124903      spec-2945-54505-0483.fits  
  3150466263756698880   118.92493191137173   10.777554019908141     spec-2945-54505-0419.fits  
  674255203425267584    119.01572566365444   22.441948168303718     spec-2891-54507-0021.fits  
  1095358811015024384   119.04471908141795   67.0734529962544       spec-3208-54853-0329.fits  
  926061503831084928    119.15357713610132   43.63787832891414      spec-0437-51869-0326.fits  
  926061503831084928    119.15357713610132   43.63787832891414      spec-0437-51876-0323.fits  
  3146975005100167296   119.22131096333368   8.975495992922744      spec-2945-54505-0144.fits  
  926098612348662144    119.32731661094529   44.160280314861865     spec-3676-55186-0928.fits  
  667227601840037376    119.35795607248699   16.79916114490402      spec-2080-53350-0572.fits  
  669989781207531904    119.38408669883238   18.724802478389268     spec-1922-53315-0242.fits  
  669989781207531904    119.38408669883238   18.724802478389268     spec-2729-54419-0601.fits  
  669989781207531904    119.38408669883238   18.724802478389268     spec-4490-55629-0930.fits  
  881345293642170880    119.49032240406059   32.8043000962428       spec-0890-52583-0610.fits  
  3147451888206160896   119.53672453472933   10.729323389165977     spec-2418-53794-0278.fits  
  3151061310002873216   119.698929307114     11.968430953414925     spec-2265-53674-0058.fits  
  3151061310002873216   119.698929307114     11.968430953414925     spec-4506-55568-0141.fits  
  874479053982259072    119.87851760144193   27.134519476718204     spec-0929-52581-0431.fits  
  874479053982259072    119.87851760144193   27.134519476718204     spec-4453-55535-0126.fits  
  874479053982259072    119.87851760144193   27.134519476718204     spec-4458-55536-0568.fits  
  906411105034718592    119.88116370146187   34.9806833526218       spec-3801-55509-0287.fits  
  936745874930443648    119.90485034393988   54.172792703962045     spec-1870-53383-0456.fits  
  674071237089198976    120.07259823008408   21.91160291958305      spec-1583-52941-0530.fits  
  933139953532836992    120.1896741468923    48.203374938645105     spec-3684-55246-0370.fits  
  682016101952956672    120.33154885261408   25.38697646542416      spec-4465-55858-0827.fits  
  929315680292689024    121.1584655117137    45.54410241539205      spec-0439-51877-0398.fits  
  929315680292689024    121.1584655117137    45.54410241539205      spec-3686-55268-0308.fits  
  876899384015459456    121.22390704114986   30.268661958999907     spec-4451-55537-0544.fits  
  3063877283527265280   121.41349726294743   -7.525122599773817     spec-2827-54422-0351.fits  
  3039634529605000448   121.54411310860243   -8.074298262435578     spec-2827-54422-0308.fits  
  905366186735922176    121.61024805080419   33.63470313145181      spec-0825-52289-0358.fits  
  902154929884483456    121.6170609592162    32.51648355416301      spec-0825-52289-0242.fits  
  935412270405847424    121.75104670109967   50.9211229960131       spec-3699-55517-0846.fits  
  935412270405847424    121.75104670109967   50.9211229960131       spec-4527-55590-0851.fits  
  3039547569404896640   121.91234789331597   -8.556271675921044     spec-2806-54425-0288.fits  
  908939363303653888    121.91433668821034   38.707371832675065     spec-3802-55514-0892.fits  
  908939363303653888    121.91433668821034   38.707371832675065     spec-3802-55528-0882.fits  
  649989153600135680    122.00584699104529   12.140836444988492     spec-4505-55603-0168.fits  
  683495116891487232    122.04267274016411   26.43733639923385      spec-4463-55868-0574.fits  
  929768644723109376    122.11948837749347   46.63026235671817      spec-0438-51884-0119.fits  
  929768644723109376    122.11948837749347   46.63026235671817      spec-3687-55269-0282.fits  
  668963357040208512    122.14075031073502   18.039265183311088     spec-1923-53319-0030.fits  
  668963357040208512    122.14075031073502   18.039265183311088     spec-4487-55866-0050.fits  
  668963357040208512    122.14075031073502   18.039265183311088     spec-4493-55585-0560.fits  
  3064082308086310784   122.23487980901547   -6.520586120046974     spec-2827-54422-0374.fits  
  908714959852556672    122.28496787710128   38.23506784514026      spec-0758-52253-0570.fits  
  676673613609807360    122.29247314996216   20.96012452595571      spec-1924-53330-0170.fits  
  656428099850193664    122.34151494001682   16.14476673775537      spec-2269-53711-0288.fits  
  656428099850193664    122.34151494001682   16.14476673775537      spec-4499-55572-0756.fits  
  901076510839467776    122.57532703550156   31.17612767756198      spec-0861-52318-0182.fits  
  901076510839467776    122.57532703550156   31.17612767756198      spec-4447-55542-0536.fits  
  929452432050913920    122.63042993421985   45.309026523348564     spec-0439-51877-0518.fits  
  929452432050913920    122.63042993421985   45.309026523348564     spec-3691-55274-0696.fits  
  3064037640429748224   122.68713646976717   -6.722096878340699     spec-2827-54422-0453.fits  
  934645253670276480    122.70187262356349   49.239913047560506     spec-0440-51912-0379.fits  
  3083502981967969664   122.80292047364      0.025332178535583005   spec-2057-53816-0296.fits  
  3097414655916938240   122.81025216450233   6.698640004509631      spec-1756-53080-0103.fits  
  654056075312147200    122.83791486844122   15.078010386815343     spec-4499-55572-0192.fits  
  901133204407531392    122.86563305622222   31.875849096979938     spec-0861-52318-0424.fits  
  901133204407531392    122.86563305622222   31.875849096979938     spec-4447-55542-0586.fits  
  1032495092688823680   122.8775557420036    53.47952733493317      spec-7300-56707-0889.fits  
  653731989962927104    122.95196161530484   14.0583383893831       spec-2268-53682-0593.fits  
  653631869983111552    123.0200615346048    13.867942213029547     spec-2268-53682-0633.fits  
  653631869983111552    123.0200615346048    13.867942213029547     spec-4504-55571-0526.fits  
  657357457756945536    123.0293185169566    18.432308243341588     spec-2082-53358-0282.fits  
  682607398690857600    123.0993612262147    25.81187182361198      spec-1266-52709-0244.fits  
  669503831427966080    123.23692001799559   19.199321618499887     spec-2082-53358-0344.fits  
  3063769703187083904   123.26682281534549   -7.2184724591669465    spec-2827-54422-0516.fits  
  682698555077217408    123.2917454760071    26.36595759684897      spec-4463-55868-0816.fits  
  909238220012208384    123.42392781866361   39.27010814997528      spec-0759-52254-0093.fits  
  909238220012208384    123.42392781866361   39.27010814997528      spec-3805-55269-0652.fits  
  684061777696508544    123.42883132002048   27.842970269619542     spec-1206-52670-0432.fits  
  684061777696508544    123.42883132002048   27.842970269619542     spec-4457-55858-0698.fits  
  3071337985318258432   123.502357560278     -0.8710370828748699    spec-2077-53846-0207.fits  
  675664193216392704    123.52834672224898   20.31713697691812      spec-1924-53330-0016.fits  
  676099801682694144    123.62316277535936   21.861252257565948     spec-1924-53330-0564.fits  
  676099801682694144    123.62316277535936   21.861252257565948     spec-4479-55592-0435.fits  
  675868079607734400    123.64512708712364   20.722585391632595     spec-4486-55588-0670.fits  
  909222964288467968    123.78809160317243   39.486738476201594     spec-0759-52254-0567.fits  
  909222964288467968    123.78809160317243   39.486738476201594     spec-3805-55269-0728.fits  
  3063005405166998656   123.80376328593985   -7.334758305141675     spec-2827-54422-0600.fits  
  927906346903424768    123.91938016737136   43.09009558746789      spec-0546-52205-0531.fits  
  3063387554177735552   123.94204056984954   -7.113403230575846     spec-2827-54422-0629.fits  
  928804888422084992    123.94542571808732   45.674254748167755     spec-0439-51877-0614.fits  
  931125274569153792    123.99708824734392   46.78202835563858      spec-7328-56715-0760.fits  
  901211926863870464    124.05712729726064   32.391849222496404     spec-0861-52318-0577.fits  
  901211926863870464    124.05712729726064   32.391849222496404     spec-4446-55589-0534.fits  
  901206257507144192    124.15814279062985   32.22883497395479      spec-0861-52318-0579.fits  
  677695609668436736    124.31417569748359   23.86153334937765      spec-4468-55894-0440.fits  
  656123633910993408    124.41665873427068   16.521423897033635     spec-2269-53711-0579.fits  
  656123633910993408    124.41665873427068   16.521423897033635     spec-4498-55615-0676.fits  
  3077505592715661440   124.41702012578432   0.4999263354110752     spec-2077-53846-0548.fits  
  928782245353902976    124.67329757073924   45.76054554183763      spec-3691-55274-0966.fits  
  928782245353902976    124.67329757073924   45.76054554183763      spec-3692-55186-0220.fits  
  676446147845638784    124.81837705334058   22.071435123866028     spec-4479-55592-0196.fits  
  663284100308467200    124.84287613900337   19.165308790678477     spec-2082-53358-0516.fits  
  652226384884390016    124.88010454699287   14.46560527292712      spec-2272-53713-0251.fits  
  3077510098136276480   125.22306885376858   0.14540737322295288    spec-2057-53816-0616.fits  
  708643490439561600    125.24416127027656   30.52257509852131      spec-0931-52619-0151.fits  
  708643490439561600    125.24416127027656   30.52257509852131      spec-4447-55542-0012.fits  
  663184216548543488    125.29539149431993   18.65671695198799      spec-2082-53358-0027.fits  
  663184216548543488    125.29539149431993   18.65671695198799      spec-4486-55588-0013.fits  
  663184216548543488    125.29539149431993   18.65671695198799      spec-4491-55570-0678.fits  
  1032444373419317376   125.47643122184338   55.68001353074712      spec-5151-56567-0698.fits  
  915423316515904384    125.49610555874038   41.207776397030194     spec-3806-55505-0900.fits  
  915423316515904384    125.49610555874038   41.207776397030194     spec-3808-55513-0496.fits  
  1028258463932870656   125.65013126014753   51.09010229577349      spec-0442-51882-0494.fits  
  931942104333632512    125.87953332576994   50.062066402927194     spec-3694-55209-0732.fits  
  1032116925112984320   125.94354944017135   54.26276208087726      spec-7277-56748-0536.fits  
  914778246787783936    126.38847777453583   41.40003195492243      spec-0760-52264-0640.fits  
  662354738104246144    126.4085118379955    18.089628725254443     spec-4491-55570-0854.fits  
  914341397074295168    126.5550979911148    39.64618251961497      spec-0894-52615-0474.fits  
  652488888987809536    126.61711742581561   14.932818751383667     spec-2272-53713-0025.fits  
  652488888987809536    126.61711742581561   14.932818751383667     spec-4496-55544-0406.fits  
  662505165039207040    126.76851893863633   18.773440493322337     spec-2273-53709-0487.fits  
  662505165039207040    126.76851893863633   18.773440493322337     spec-4491-55570-0962.fits  
  708990321934310784    126.77301777542658   31.50225310217907      spec-0932-52620-0126.fits  
  1028172255349636608   126.85913114059996   51.25747199474327      spec-3694-55209-0826.fits  
  3093869005795615104   126.87650620551332   6.383774405703974      spec-1296-52962-0633.fits  
  650808255401528576    127.08154619932009   12.488737119416777     spec-2425-54139-0216.fits  
  650808255401528576    127.08154619932009   12.488737119416777     spec-4508-55600-0948.fits  
  3093683600647036800   127.28667476117289   6.366526820187257      spec-4764-55646-0624.fits  
  678757699244376064    127.49873710219293   25.009639466247474     spec-2330-53738-0408.fits  
  930769616916994048    127.52568636996004   47.86395911018013      spec-0443-51873-0030.fits  
  930769616916994048    127.52568636996004   47.86395911018013      spec-3696-55277-0252.fits  
  930769616916994048    127.52568636996004   47.86395911018013      spec-5160-55895-0544.fits  
  3079735127418888064   127.56489091752      2.686520081668803      spec-4789-55923-0372.fits  
  3065789299888029568   127.59097429808371   -3.9682763086428503    spec-2828-54438-0463.fits  
  3065348743618639488   127.77371210634105   -5.323737465150379     spec-2828-54438-0132.fits  
  911400237829555968    127.80400985741429   39.79173565429941      spec-0894-52615-0554.fits  
  911400237829555968    127.80400985741429   39.79173565429941      spec-3761-55272-0936.fits  
  3065764904474702720   127.82312721091361   -4.242580618893704     spec-2807-54433-0498.fits  
  917658623654864384    128.11780236494167   44.24491628266915      spec-0762-52232-0382.fits  
  917658623654864384    128.11780236494167   44.24491628266915      spec-4683-55924-0591.fits  
  1026844633714419584   128.17481467628568   48.57919150595595      spec-0550-51959-0341.fits  
  1026844633714419584   128.17481467628568   48.57919150595595      spec-3696-55277-0184.fits  
  3072637990315089024   128.23459844932086   -2.9272172767676685    spec-2807-54433-0529.fits  
  3065476110873289600   128.39485617721473   -4.9665011196348585    spec-2828-54438-0143.fits  
  601636308700589952    128.45847133796016   11.017700218945397     spec-2426-53795-0315.fits  
